date,origin_station,day_type,ridership
2026-01-14,San Jose Diridon,Weekday,2566.4091785856576
2026-01-14,San Martin,Weekday,50.78101594897875
2026-01-14,San Mateo,Weekday,1690.0322649551476
2026-01-14,Santa Clara,Weekday,1156.6868140869371
2026-01-14,South San Francisco,Weekday,1005.3506935589766
2026-01-14,Sunnyvale,Weekday,2317.0683652961015
2026-01-14,Tamien,Weekday,92.37683138347354
2026-01-15,,Weekday,1.117991275667624
2026-01-15,22nd Street,Weekday,1908.3447770528885
2026-01-15,Bayshore,Weekday,231.04110407310432
2026-01-15,Belmont,Weekday,835.5768626017415
2026-01-15,Blossom Hill,Weekday,95.61915799607777
2026-01-15,Burlingame,Weekday,868.3402780919982
2026-01-15,California Ave,Weekday,1134.9019950271418
2026-01-15,Capitol,Weekday,47.69919735570615
2026-01-15,College Park,Weekday,63.87479030953027
2026-01-15,Gilroy,Weekday,122.26744523180407
2026-01-15,Hayward Park,Weekday,488.8326993837349
2026-01-15,Hillsdale,Weekday,2348.5005465287177
2026-01-15,Lawrence,Weekday,956.7948486951863
2026-01-15,Menlo Park,Weekday,1071.4202463356173
2026-01-15,Millbrae,Weekday,1847.23027487567
2026-01-15,Morgan Hill,Weekday,170.17704766730256
2026-01-15,Mountain View,Weekday,3039.217030437929
2026-01-15,Palo Alto,Weekday,4444.96433158372
2026-01-15,Redwood City,Weekday,2579.3478615448944
2026-01-15,San Antonio,Weekday,900.7129071868044
2026-01-15,San Bruno,Weekday,477.01301087418386
2026-01-15,San Carlos,Weekday,907.3324854623232
2026-01-15,San Francisco,Weekday,9603.760649054815
2026-01-15,San Jose Diridon,Weekday,2616.6676401310515
2026-01-15,San Martin,Weekday,43.300935438526324
2026-01-15,San Mateo,Weekday,1688.4898574365427
2026-01-15,Santa Clara,Weekday,1142.035041044088
2026-01-15,South San Francisco,Weekday,991.5003241854619
2026-01-15,Sunnyvale,Weekday,2392.389288787286
2026-01-15,Tamien,Weekday,85.38836277341152
2026-01-16,22nd Street,Weekday,1268.9000157342325
2026-01-16,Bayshore,Weekday,194.44807108937943
2026-01-16,Belmont,Weekday,704.2551593267567
2026-01-16,Blossom Hill,Weekday,53.91268351488297
2026-01-16,Burlingame,Weekday,700.8760013993722
2026-01-16,California Ave,Weekday,907.5641207927823
2026-01-16,Capitol,Weekday,30.762679462142813
2026-01-16,College Park,Weekday,31.897090072111776
2026-01-16,Gilroy,Weekday,81.49347010094895
2026-01-16,Hayward Park,Weekday,348.90212278888356
2026-01-16,Hillsdale,Weekday,1388.4715246209112
2026-01-16,Lawrence,Weekday,644.3647897759568
2026-01-16,Menlo Park,Weekday,924.3579014133513
2026-01-16,Millbrae,Weekday,1569.4154610813766
2026-01-16,Morgan Hill,Weekday,94.76750814534428
2026-01-16,Mountain View,Weekday,2160.7424108570426
2026-01-16,Palo Alto,Weekday,3594.5115656883904
2026-01-16,Redwood City,Weekday,1956.510094959766
2026-01-16,San Antonio,Weekday,755.6310250054438
2026-01-16,San Bruno,Weekday,401.6558823691524
2026-01-16,San Carlos,Weekday,639.7651543403475
2026-01-16,San Francisco,Weekday,6329.368134616214
2026-01-16,San Jose Diridon,Weekday,1960.1815597412642
2026-01-16,San Martin,Weekday,23.670464254523598
2026-01-16,San Mateo,Weekday,1335.7814966430467
2026-01-16,Santa Clara,Weekday,1000.5767485861836
2026-01-16,South San Francisco,Weekday,734.0434982814589
2026-01-16,Sunnyvale,Weekday,1700.4785768605097
2026-01-16,Tamien,Weekday,41.83892562416721
2026-01-17,22nd Street,Saturday,729.7920188982422
2026-01-17,Bayshore,Saturday,180.04519978794403
2026-01-17,Belmont,Saturday,411.012405723505
2026-01-17,Blossom Hill,Saturday,0.0
2026-01-17,Broadway,Saturday,99.06014892449294
2026-01-17,Burlingame,Saturday,522.281210652092
2026-01-17,California Ave,Saturday,672.3690389534561
2026-01-17,Capitol,Saturday,0.0
2026-01-17,College Park,Saturday,0.08098147085625568
2026-01-17,Gilroy,Saturday,0.0
2026-01-17,Hayward Park,Saturday,254.67628247509873
2026-01-17,Hillsdale,Saturday,660.4784571853336
2026-01-17,Lawrence,Saturday,404.6851796982258
2026-01-17,Menlo Park,Saturday,602.6577913426227
2026-01-17,Millbrae,Saturday,1060.8900286585642
2026-01-17,Morgan Hill,Saturday,0.0
2026-01-17,Mountain View,Saturday,1278.0133583377976
2026-01-17,Palo Alto,Saturday,1777.6584796980962
2026-01-17,Redwood City,Saturday,1141.4983929331288
2026-01-17,San Antonio,Saturday,473.8822411051389
2026-01-17,San Bruno,Saturday,261.32099383620704
2026-01-17,San Carlos,Saturday,409.6804588507805
2026-01-17,San Francisco,Saturday,5406.179767718741
2026-01-17,San Jose Diridon,Saturday,1331.3405363395143
2026-01-17,San Martin,Saturday,0.0
2026-01-17,San Mateo,Saturday,835.1276130922258
2026-01-17,Santa Clara,Saturday,788.0823015037871
2026-01-17,South San Francisco,Saturday,303.22679457309073
2026-01-17,Sunnyvale,Saturday,1194.8552478554207
2026-01-17,Tamien,Saturday,8.333622825809464
2026-01-18,22nd Street,Sunday,634.5599472620887
2026-01-18,Bayshore,Sunday,135.20132613271178
2026-01-18,Belmont,Sunday,330.2358337094319
2026-01-18,Blossom Hill,Sunday,0.0
2026-01-18,Broadway,Sunday,85.04979089691187
2026-01-18,Burlingame,Sunday,365.8557254782532
2026-01-18,California Ave,Sunday,522.9220171553586
2026-01-18,Capitol,Sunday,0.0
2026-01-18,College Park,Sunday,0.0539876472375038
2026-01-18,Gilroy,Sunday,0.0
2026-01-18,Hayward Park,Sunday,186.5277032429581
2026-01-18,Hillsdale,Sunday,561.1491798318292
2026-01-18,Lawrence,Sunday,360.8388193661188
2026-01-18,Menlo Park,Sunday,528.3915665485163
2026-01-18,Millbrae,Sunday,983.8540925379116
2026-01-18,Morgan Hill,Sunday,0.0
2026-01-18,Mountain View,Sunday,1112.953483134615
2026-01-18,Palo Alto,Sunday,1371.1626083086153
2026-01-18,Redwood City,Sunday,922.3935753466833
2026-01-18,San Antonio,Sunday,451.55047285177494
2026-01-18,San Bruno,Sunday,212.05459644727654
2026-01-18,San Carlos,Sunday,308.81931353017046
2026-01-18,San Francisco,Sunday,4568.381752420207
2026-01-18,San Jose Diridon,Sunday,1049.956691460697
2026-01-18,San Martin,Sunday,0.0
2026-01-18,San Mateo,Sunday,734.5518685756045
2026-01-18,Santa Clara,Sunday,655.797792248992
2026-01-18,South San Francisco,Sunday,254.08392413622374
2026-01-18,Sunnyvale,Sunday,985.3680509750894
2026-01-18,Tamien,Sunday,4.235033355980447
2026-01-19,22nd Street,Holiday,639.6391951370016
2026-01-19,Bayshore,Holiday,165.36719484737924
2026-01-19,Belmont,Holiday,316.19399475724276
2026-01-19,Blossom Hill,Holiday,2.7789197313000997
2026-01-19,Burlingame,Holiday,455.87434437775033
2026-01-19,California Ave,Holiday,416.3908828655509
2026-01-19,Capitol,Holiday,0.7074909377126134
2026-01-19,College Park,Holiday,0.0
2026-01-19,Gilroy,Holiday,4.338273309516974
2026-01-19,Hayward Park,Holiday,203.55748272578614
2026-01-19,Hillsdale,Holiday,546.5876561898779
2026-01-19,Lawrence,Holiday,360.29312440903885
2026-01-19,Menlo Park,Holiday,476.88919145271177
2026-01-19,Millbrae,Holiday,1050.7593675069268
2026-01-19,Morgan Hill,Holiday,5.1204670805406725
2026-01-19,Mountain View,Holiday,1082.4021361017767
2026-01-19,Palo Alto,Holiday,1441.2126840519727
2026-01-19,Redwood City,Holiday,935.4523646736488
2026-01-19,San Antonio,Holiday,405.42382368633986
2026-01-19,San Bruno,Holiday,236.09084719736313
2026-01-19,San Carlos,Holiday,329.6337641658846
2026-01-19,San Francisco,Holiday,4105.849818218933
2026-01-19,San Jose Diridon,Holiday,1149.4286560900687
2026-01-19,San Martin,Holiday,0.0
2026-01-19,San Mateo,Holiday,714.0023319439296
2026-01-19,Santa Clara,Holiday,652.7571942569011
2026-01-19,South San Francisco,Holiday,297.7916325520453
2026-01-19,Sunnyvale,Holiday,948.5493804521241
2026-01-19,Tamien,Holiday,8.086697741777737
2026-01-20,22nd Street,Weekday,1984.6009154543954
2026-01-20,Bayshore,Weekday,246.58952505854404
2026-01-20,Belmont,Weekday,893.4595470085765
2026-01-20,Blossom Hill,Weekday,101.42298736370832
2026-01-20,Burlingame,Weekday,854.6826839217781
2026-01-20,California Ave,Weekday,1152.8349102644956
2026-01-20,Capitol,Weekday,61.40369071070075
2026-01-20,College Park,Weekday,65.17745778435129
2026-01-20,Gilroy,Weekday,154.40041734171564
2026-01-20,Hayward Park,Weekday,502.7687195137741
2026-01-20,Hillsdale,Weekday,2399.7478389054386
2026-01-20,Lawrence,Weekday,967.5795642228235
2026-01-20,Menlo Park,Weekday,1142.0514488843626
2026-01-20,Millbrae,Weekday,1889.4584502717416
2026-01-20,Morgan Hill,Weekday,183.3082953679058
2026-01-20,Mountain View,Weekday,3082.0617782246445
2026-01-20,Palo Alto,Weekday,4611.071923614563
2026-01-20,Redwood City,Weekday,2679.8825802101874
2026-01-20,San Antonio,Weekday,979.6454086754061
2026-01-20,San Bruno,Weekday,526.8492049326394
2026-01-20,San Carlos,Weekday,884.685857470361
2026-01-20,San Francisco,Weekday,9943.11830021419
2026-01-20,San Jose Diridon,Weekday,2678.978271239362
2026-01-20,San Martin,Weekday,45.780813039953365
2026-01-20,San Mateo,Weekday,1734.7258970143291
2026-01-20,Santa Clara,Weekday,1175.0078039436771
2026-01-20,South San Francisco,Weekday,998.7759943165356
2026-01-20,Sunnyvale,Weekday,2514.552902212541
2026-01-20,Tamien,Weekday,88.20409070888533
2026-01-21,22nd Street,Weekday,1863.0330699138915
2026-01-21,Bayshore,Weekday,219.79958315038925
2026-01-21,Belmont,Weekday,873.3161908500565
2026-01-21,Blossom Hill,Weekday,110.14872088194733
2026-01-21,Burlingame,Weekday,817.8082889293338
2026-01-21,California Ave,Weekday,1116.5903301623407
2026-01-21,Capitol,Weekday,69.6106793037051
2026-01-21,College Park,Weekday,69.18956412776119
2026-01-21,Gilroy,Weekday,143.53501818328567
2026-01-21,Hayward Park,Weekday,459.9363177735945
2026-01-21,Hillsdale,Weekday,2362.4784634894268
2026-01-21,Lawrence,Weekday,1013.3527882604643
2026-01-21,Menlo Park,Weekday,1110.980130852125
2026-01-21,Millbrae,Weekday,1734.3455790208309
2026-01-21,Morgan Hill,Weekday,186.35268253861443
2026-01-21,Mountain View,Weekday,3063.7366821924115
2026-01-21,Palo Alto,Weekday,4493.861832376798
2026-01-21,Redwood City,Weekday,2660.0909659220015
2026-01-21,San Antonio,Weekday,978.9302907295835
2026-01-21,San Bruno,Weekday,502.00418962889154
2026-01-21,San Carlos,Weekday,867.1476523038159
2026-01-21,San Francisco,Weekday,9340.571348889522
2026-01-21,San Jose Diridon,Weekday,2579.0968874600703
2026-01-21,San Martin,Weekday,51.35699504170962
2026-01-21,San Mateo,Weekday,1687.6612360229533
2026-01-21,Santa Clara,Weekday,1138.0819244719944
2026-01-21,South San Francisco,Weekday,961.2614832617028
2026-01-21,Sunnyvale,Weekday,2433.996402626854
2026-01-21,Tamien,Weekday,81.00958513263059
2026-01-22,22nd Street,Weekday,1863.3543238940642
2026-01-22,Bayshore,Weekday,241.88290735565457
2026-01-22,Belmont,Weekday,824.0191789225638
2026-01-22,Blossom Hill,Weekday,107.3049912999917
2026-01-22,Burlingame,Weekday,866.8795249222258
2026-01-22,California Ave,Weekday,1075.2811872713219
2026-01-22,Capitol,Weekday,57.34977078750832
2026-01-22,College Park,Weekday,76.51427830099489
2026-01-22,Gilroy,Weekday,141.5506748015263
2026-01-22,Hayward Park,Weekday,493.4051042229805
2026-01-22,Hillsdale,Weekday,2358.9146516637948
2026-01-22,Lawrence,Weekday,1023.1614603036948
2026-01-22,Menlo Park,Weekday,1101.951322577335
2026-01-22,Millbrae,Weekday,1759.0060070667728
2026-01-22,Morgan Hill,Weekday,180.31442756991785
2026-01-22,Mountain View,Weekday,3004.0404014674505
2026-01-22,Palo Alto,Weekday,4473.489500389229
2026-01-22,Redwood City,Weekday,2607.660716310908
2026-01-22,San Antonio,Weekday,918.503553051332
2026-01-22,San Bruno,Weekday,486.61748567490065
2026-01-22,San Carlos,Weekday,862.73235864947
2026-01-22,San Francisco,Weekday,9525.72261726013
2026-01-22,San Jose Diridon,Weekday,2807.6163110465045
2026-01-22,San Martin,Weekday,44.69683424948446
2026-01-22,San Mateo,Weekday,1745.2912412740682
2026-01-22,Santa Clara,Weekday,1110.0136845695831
2026-01-22,South San Francisco,Weekday,952.1681877171512
2026-01-22,Sunnyvale,Weekday,2420.2698155605585
2026-01-22,Tamien,Weekday,87.82841760020497
2026-01-23,22nd Street,Weekday,1301.151805690108
2026-01-23,Bayshore,Weekday,205.89899626751534
2026-01-23,Belmont,Weekday,676.9111196650601
2026-01-23,Blossom Hill,Weekday,50.85080875057048
2026-01-23,Burlingame,Weekday,734.1400472701769
2026-01-23,California Ave,Weekday,846.9537717907168
2026-01-23,Capitol,Weekday,27.871617561227144
2026-01-23,College Park,Weekday,28.97827533014408
2026-01-23,Gilroy,Weekday,76.07200700874567
2026-01-23,Hayward Park,Weekday,380.7183364765638
2026-01-23,Hillsdale,Weekday,1421.698288853728
2026-01-23,Lawrence,Weekday,721.0295907192184
2026-01-23,Menlo Park,Weekday,945.5773702815756
2026-01-23,Millbrae,Weekday,1473.4079141138675
2026-01-23,Morgan Hill,Weekday,103.0654662397766
2026-01-23,Mountain View,Weekday,2150.207788174433
2026-01-23,Palo Alto,Weekday,3709.949747899959
2026-01-23,Redwood City,Weekday,1894.489052192232
2026-01-23,San Antonio,Weekday,791.7651762399828
2026-01-23,San Bruno,Weekday,380.9042742821158
2026-01-23,San Carlos,Weekday,710.9929150737391
2026-01-23,San Francisco,Weekday,6527.439481783672
2026-01-23,San Jose Diridon,Weekday,2562.787650426555
2026-01-23,San Martin,Weekday,29.472433737545202
2026-01-23,San Mateo,Weekday,1318.686315986754
2026-01-23,Santa Clara,Weekday,1008.1883810792549
2026-01-23,South San Francisco,Weekday,749.0785684530574
2026-01-23,Sunnyvale,Weekday,1752.8694201722767
2026-01-23,Tamien,Weekday,53.606288120116794
2026-01-24,22nd Street,Saturday,674.7155886007854
2026-01-24,Bayshore,Saturday,145.27191721034757
2026-01-24,Belmont,Saturday,388.8921294171852
2026-01-24,Blossom Hill,Saturday,0.0
2026-01-24,Broadway,Saturday,102.7280807768163
2026-01-24,Burlingame,Saturday,468.6391641047419
2026-01-24,California Ave,Saturday,618.8098299179678
2026-01-24,Capitol,Saturday,0.0
2026-01-24,College Park,Saturday,1.0809814708562557
2026-01-24,Gilroy,Saturday,0.0
2026-01-24,Hayward Park,Saturday,213.6389958664868
2026-01-24,Hillsdale,Saturday,644.0576505458262
2026-01-24,Lawrence,Saturday,412.6951758291634
2026-01-24,Menlo Park,Saturday,599.1172050412372
2026-01-24,Millbrae,Saturday,993.2458586062395
2026-01-24,Morgan Hill,Saturday,0.0
2026-01-24,Mountain View,Saturday,1240.2502738487822
2026-01-24,Palo Alto,Saturday,1736.7791952268176
2026-01-24,Redwood City,Saturday,1042.7991005586566
2026-01-24,San Antonio,Saturday,515.3300196408171
2026-01-24,San Bruno,Saturday,253.82046959574737
2026-01-24,San Carlos,Saturday,393.34815622225875
2026-01-24,San Francisco,Saturday,4547.781654035301
2026-01-24,San Jose Diridon,Saturday,1078.3266949472675
2026-01-24,San Martin,Saturday,0.0
2026-01-24,San Mateo,Saturday,887.9747322515717
2026-01-24,Santa Clara,Saturday,755.3451908396247
2026-01-24,South San Francisco,Saturday,269.2067634194277
2026-01-24,Sunnyvale,Saturday,1067.499158258318
2026-01-24,Tamien,Saturday,8.259015795710123
2026-01-25,22nd Street,Sunday,534.3582410282611
2026-01-25,Bayshore,Sunday,119.42930751497832
2026-01-25,Belmont,Sunday,244.23874779103105
2026-01-25,Blossom Hill,Sunday,0.0
2026-01-25,Broadway,Sunday,77.6103164422378
2026-01-25,Burlingame,Sunday,311.756649492487
2026-01-25,California Ave,Sunday,381.36060132784075
2026-01-25,Capitol,Sunday,0.0
2026-01-25,College Park,Sunday,0.0539876472375038
2026-01-25,Gilroy,Sunday,0.0
2026-01-25,Hayward Park,Sunday,150.50958411928636
2026-01-25,Hillsdale,Sunday,475.8221972802436
2026-01-25,Lawrence,Sunday,293.64164213442365
2026-01-25,Menlo Park,Sunday,397.87796070384974
2026-01-25,Millbrae,Sunday,730.4307406367077
2026-01-25,Morgan Hill,Sunday,0.0
2026-01-25,Mountain View,Sunday,878.6392126290831
2026-01-25,Palo Alto,Sunday,1102.1192922533264
2026-01-25,Redwood City,Sunday,748.5522505598543
2026-01-25,San Antonio,Sunday,320.4598532267739
2026-01-25,San Bruno,Sunday,191.0398381675479
2026-01-25,San Carlos,Sunday,224.94806442843532
2026-01-25,San Francisco,Sunday,3074.339014698978
2026-01-25,San Jose Diridon,Sunday,758.554351898768
2026-01-25,San Martin,Sunday,0.0
2026-01-25,San Mateo,Sunday,573.5224114640661
2026-01-25,Santa Clara,Sunday,489.9666968842588
2026-01-25,South San Francisco,Sunday,206.86901557724715
2026-01-25,Sunnyvale,Sunday,766.9266573498801
2026-01-25,Tamien,Sunday,7.962131291955387
2026-01-26,22nd Street,Weekday,1497.7714809312236
2026-01-26,Bayshore,Weekday,202.27676891105176
2026-01-26,Belmont,Weekday,745.9544487277163
2026-01-26,Blossom Hill,Weekday,73.25721454524574
2026-01-26,Burlingame,Weekday,697.78415944066
2026-01-26,California Ave,Weekday,932.101633404631
2026-01-26,Capitol,Weekday,51.090608570708966
2026-01-26,College Park,Weekday,71.10269657943692
2026-01-26,Gilroy,Weekday,110.19747688642524
2026-01-26,Hayward Park,Weekday,425.95450322995276
2026-01-26,Hillsdale,Weekday,1655.6354963852584
2026-01-26,Lawrence,Weekday,764.5350673597578
2026-01-26,Menlo Park,Weekday,944.4433023860239
2026-01-26,Millbrae,Weekday,1615.5865259350348
2026-01-26,Morgan Hill,Weekday,142.93661616832432
2026-01-26,Mountain View,Weekday,2404.741668129523
2026-01-26,Palo Alto,Weekday,3843.4045512891594
2026-01-26,Redwood City,Weekday,2163.756619629465
2026-01-26,San Antonio,Weekday,796.7566783547877
2026-01-26,San Bruno,Weekday,425.58732630812267
2026-01-26,San Carlos,Weekday,689.4486306929539
2026-01-26,San Francisco,Weekday,7270.0610135093075
2026-01-26,San Jose Diridon,Weekday,2322.943096050905
2026-01-26,San Martin,Weekday,43.46064856534349
2026-01-26,San Mateo,Weekday,1496.5092095745524
2026-01-26,Santa Clara,Weekday,951.7017846794083
2026-01-26,South San Francisco,Weekday,790.290585888459
2026-01-26,Sunnyvale,Weekday,1823.7919061667033
2026-01-26,Tamien,Weekday,69.00560884352072
2026-01-27,22nd Street,Weekday,1994.0716533674552
2026-01-27,Bayshore,Weekday,241.62894051355227
2026-01-27,Belmont,Weekday,856.4513372244155
2026-01-27,Blossom Hill,Weekday,121.69747824540883
2026-01-27,Burlingame,Weekday,826.2373714188092
2026-01-27,California Ave,Weekday,1096.0449762610394
2026-01-27,Capitol,Weekday,17.835852503503393
2026-01-27,College Park,Weekday,65.75000943369785
2026-01-27,Gilroy,Weekday,137.91505264174407
2026-01-27,Hayward Park,Weekday,495.7025148955879
2026-01-27,Hillsdale,Weekday,2476.7083078992027
2026-01-27,Lawrence,Weekday,1070.7876241063757
2026-01-27,Menlo Park,Weekday,1121.6820380939905
2026-01-27,Millbrae,Weekday,1785.2301752953788
2026-01-27,Morgan Hill,Weekday,200.9324986933463
2026-01-27,Mountain View,Weekday,3121.5733621392073
2026-01-27,Palo Alto,Weekday,4638.977177682051
2026-01-27,Redwood City,Weekday,2706.098197906092
2026-01-27,San Antonio,Weekday,938.3108053480518
2026-01-27,San Bruno,Weekday,538.701677672274
2026-01-27,San Carlos,Weekday,933.0012138205709
2026-01-27,San Francisco,Weekday,9541.361341681139
2026-01-27,San Jose Diridon,Weekday,2960.4654125099805
2026-01-27,San Martin,Weekday,44.052350940454026
2026-01-27,San Mateo,Weekday,1737.3393594393701
2026-01-27,Santa Clara,Weekday,1150.8564655382177
2026-01-27,South San Francisco,Weekday,988.8561435257046
